Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
2141,Portu,es ESP,"FW,MF",Girona,es La Liga,32.0,1992.0,27,6,779,8.7,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,20,16,79,0.35,0.38,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,1,8,3,37.5,0.92,0.35,0.13,0.33,16.6,0,0,0,1.6,1.6,0.21,-0.6,-0.6,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,169,237,71.3,2427,444,2,1.7,1.5,0.3,14,12,7,3,16,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,237,218,16,3,1,0,26,1,10,7,2,0,169,3,8,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,25,2.88,20,1,3,1,0,0,4,0.46,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,13,7,5,5,3,10,70.0,3,8,0,8,0,13,2,0,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,301,4,33,110,160,25,301,10,4,40.0,5,50.0,168,846,518,20,15,4,11,3,214,79,2643,es ESP,"FW,MF",es La Liga,32.0,1992.0,27,779,29,22.8,8.7,6,70.0,0,21,17.0,3,0.93,10,10,0,0.0,0.55,10.9,10.7,0.2,0.02,2141,es ESP,"FW,MF",es La Liga,32.0,1992.0,8.7,4,0,0,14,10,7,26,0,7,0,0,0,24,10,12,45.5,,,,,,,,FW,2
2145,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,de Bundesliga,30.0,1994.0,22,2,378,4.2,2,0,2,2,0,0,1,0,3.3,3.3,0.6,3.9,2,12,30,0.48,0.93,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,2,15,8,53.3,3.57,1.9,0.13,0.25,9.4,0,0,0,3.3,3.3,0.23,-1.3,-1.3,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,84,141,59.6,952,285,0,0.6,0.5,-0.6,7,7,5,0,12,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,141,139,1,1,0,0,2,0,0,0,0,0,84,1,8,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,15,3.57,12,0,0,1,2,0,2,0.48,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,10,5,2,6,2,8,50.0,4,7,2,5,0,10,14,0,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,221,14,37,91,94,32,221,6,1,16.7,4,66.7,89,362,111,2,4,0,16,10,148,30,2648,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,22,378,17,12.4,4.2,2,64.0,0,20,13.0,2,1.45,3,2,1,0.24,0.1,7.8,6.0,1.8,0.42,2145,dk DEN,"FW,MF",de Bundesliga,30.0,1994.0,4.2,1,0,0,8,14,1,2,0,5,0,0,0,16,27,11,71.1,,,,,,,,FW,2
2149,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,31.0,1992.0,24,3,456,5.1,2,0,2,1,1,1,4,0,2.2,1.5,0.1,1.6,0,7,14,0.2,0.47,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,2,13,4,30.8,2.57,0.79,0.08,0.25,14.7,0,1,1,2.2,1.5,0.11,-0.2,-0.5,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,58,87,66.7,837,164,0,0.1,0.1,-0.1,3,5,1,0,7,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,87,82,5,0,0,0,0,0,0,0,0,0,58,0,1,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,7,1.39,5,0,0,1,1,0,1,0.2,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,2,1,1,1,0,2,50.0,1,2,1,1,1,3,5,0,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,146,6,15,76,55,25,145,3,1,33.3,2,66.7,77,215,41,0,0,0,17,12,104,14,2652,es ESP,"FW,MF",es La Liga,31.0,1992.0,24,456,19,13.3,5.1,3,72.0,1,21,11.0,8,1.38,7,6,1,0.2,0.5,7.7,6.9,0.8,0.16,2149,es ESP,"FW,MF",es La Liga,31.0,1992.0,5.1,4,0,0,6,19,2,0,1,1,1,0,0,13,19,32,37.3,,,,,,,,FW,2
2153,Ivan Prtajin,hr CRO,FW,Union Berlin,de Bundesliga,28.0,1996.0,5,2,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,1,1,17,0.0,0.37,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,0,8,2,25.0,4.47,1.12,0.0,0.0,15.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,18,48,37.5,204,37,0,0.1,0.1,-0.1,1,0,1,1,1,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,48,47,1,0,0,0,3,0,0,0,0,0,18,0,2,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,1,0.56,1,0,0,0,0,0,0,0.0,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,3,2,0,1,2,0,,0,2,0,2,0,3,3,0,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,78,3,6,29,43,12,78,1,1,100.0,0,0.0,38,98,23,1,0,1,6,3,55,17,2656,hr CRO,FW,de Bundesliga,28.0,1996.0,5,161,32,5.3,1.8,2,58.0,0,3,15.0,7,0.8,1,1,0,0.0,0.5,2.3,2.0,0.3,0.17,2153,hr CRO,FW,de Bundesliga,28.0,1996.0,1.8,0,0,0,1,1,2,3,0,2,0,0,0,4,10,17,37.0,,,,,,,,FW,2
2154,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,26.0,1998.0,35,35,2974,33.0,12,4,16,7,5,5,8,0,11.6,7.7,3.0,10.7,73,75,113,0.33,0.44,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,12,66,19,28.8,2.0,0.57,0.11,0.37,20.7,0,5,5,11.6,7.7,0.12,0.4,-0.7,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,521,678,76.8,7991,1449,4,3.0,2.1,1.0,22,36,15,4,75,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,678,651,23,0,6,6,27,7,1,0,0,0,521,4,19,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,55,1.66,44,0,2,5,4,0,7,0.21,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,22,17,14,4,4,20,40.0,12,18,3,15,5,27,19,0,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,985,27,140,452,413,102,980,61,21,34.4,35,57.4,623,4528,1960,73,48,22,71,33,703,113,2657,es ESP,"FW,MF",es La Liga,26.0,1998.0,35,2974,85,87.0,33.0,35,85.0,20,0,,0,1.03,30,42,-12,-0.36,-0.56,29.6,46.9,-17.3,-0.52,2154,es ESP,"FW,MF",es La Liga,26.0,1998.0,33.0,8,0,0,22,27,6,27,5,17,1,0,0,105,9,30,23.1,,,,,,,,FW,1
2156,Diego Pugno,it ITA,FW,Juventus,it Serie A,18.0,2006.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.76,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,2,2,100.0,28,0,0,0.1,0.0,-0.1,1,0,0,0,0,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,1,12.86,1,0,0,0,0,0,0,0.0,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,4,0,0,2,3,0,4,1,0,0.0,1,100.0,2,5,3,0,1,0,0,0,1,0,2659,it ITA,FW,it Serie A,18.0,2006.0,1,7,7,0.2,0.1,0,,0,1,7.0,1,1.0,0,1,-1,-12.86,-13.49,0.1,0.8,-0.8,-9.84,2156,it ITA,FW,it Serie A,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,,,,,,,,FW,2
2157,Christian Pulisic,us USA,"FW,MF",Milan,it Serie A,25.0,1998.0,34,29,2478,27.5,11,9,20,8,3,4,1,0,12.0,8.9,6.4,15.2,121,105,191,0.62,0.67,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,11,53,20,37.7,1.92,0.73,0.15,0.4,16.7,1,3,4,12.0,8.9,0.17,-1.0,-0.9,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,825,1078,76.5,12131,3064,9,6.4,6.3,2.6,69,56,35,8,105,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,1078,960,111,23,15,2,119,16,72,49,6,0,825,7,25,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,125,4.54,86,17,6,8,5,3,14,0.51,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,43,29,17,14,12,37,40.5,22,24,2,22,5,48,13,2,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,1367,15,156,524,709,128,1363,87,39,44.8,36,41.4,859,6117,3406,121,75,37,57,40,985,191,2661,us USA,"FW,MF",it Serie A,25.0,1998.0,34,2478,73,72.5,27.5,29,80.0,10,5,30.0,0,1.71,50,32,18,0.65,0.65,51.9,29.3,22.6,0.82,2157,us USA,"FW,MF",it Serie A,25.0,1998.0,27.5,1,0,0,20,37,3,119,5,29,1,0,0,94,11,42,20.8,,,,,,,,FW,3
2160,Dani Raba,es ESP,"FW,MF",Leganés,es La Liga,28.0,1995.0,29,24,1879,20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,42,69,101,0.48,0.61,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,8,39,12,30.8,1.87,0.57,0.1,0.33,25.5,4,4,5,7.5,3.6,0.09,0.5,0.4,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,435,648,67.1,7619,2499,6,5.3,4.6,0.7,47,50,24,4,69,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,648,504,134,54,15,3,90,6,46,15,23,0,435,10,16,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,107,5.12,47,22,19,3,11,5,14,0.67,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,37,23,17,15,5,42,40.5,25,27,3,24,14,51,19,1,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,930,23,111,445,398,43,925,91,46,50.5,38,41.8,523,2894,1474,42,42,10,53,40,572,101,2664,es ESP,"FW,MF",es La Liga,28.0,1995.0,29,1879,65,54.9,20.9,24,74.0,6,5,20.0,5,1.14,25,27,-2,-0.1,0.78,22.1,32.2,-10.1,-0.48,2160,es ESP,"FW,MF",es La Liga,28.0,1995.0,20.9,6,0,0,40,56,9,90,14,23,1,0,0,90,5,15,25.0,,,,,,,,FW,1
2167,Antonio Raimondo,it ITA,"FW,DF",Venezia,it Serie A,20.0,2004.0,9,0,94,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,2,7,0.0,0.4,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,0,1,1,100.0,0.96,0.96,0.0,0.0,4.4,0,0,0,0.3,0.3,0.32,-0.3,-0.3,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,17,26,65.4,200,48,0,0.1,0.2,-0.1,1,0,0,0,2,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,26,24,2,0,1,0,1,1,0,0,0,0,17,0,0,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,2,1.91,2,0,0,0,0,0,0,0.0,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,2,1,1,1,0,0,,0,0,0,0,0,2,0,1,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,34,0,2,15,19,5,34,0,0,,0,,21,93,37,2,4,1,5,3,28,7,2673,it ITA,"FW,DF",it Serie A,20.0,2004.0,9,94,10,2.7,1.0,0,,0,9,10.0,6,0.22,0,0,0,0.0,0.65,0.6,1.1,-0.5,-0.48,2167,it ITA,"FW,DF",it Serie A,20.0,2004.0,1.0,0,0,0,2,1,1,1,0,1,0,0,0,4,1,6,14.3,,,,,,,,FW,2
2170,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29.0,1995.0,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,0.49,0.33,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,9,51,20,39.2,2.26,0.88,0.16,0.4,24.3,14,1,1,4.1,3.3,0.06,4.9,4.7,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,438,682,64.2,7317,2293,3,3.4,3.2,-0.4,28,33,10,3,52,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,682,580,94,26,3,3,122,8,60,17,36,0,438,8,26,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,59,2.61,31,18,0,2,8,0,6,0.27,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,27,15,10,13,4,30,43.3,17,20,0,20,16,43,22,2,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,930,26,146,383,417,64,929,47,16,34.0,26,55.3,469,2578,1134,52,21,24,49,28,575,121,2677,es ESP,"FW,MF",es La Liga,29.0,1995.0,31,2034,66,59.5,22.6,25,75.0,6,6,28.0,1,0.94,26,33,-7,-0.31,0.6,21.8,39.8,-18.0,-0.8,2170,es ESP,"FW,MF",es La Liga,29.0,1995.0,22.6,6,0,0,26,43,5,122,16,15,1,1,0,93,12,16,42.9,,,,,,,,FW,1
2172,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23.0,2001.0,22,12,1066,11.8,10,3,13,8,2,3,1,0,13.6,11.3,2.2,13.4,11,24,63,0.93,1.33,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,10,52,29,55.8,4.39,2.45,0.15,0.28,11.3,0,2,3,13.6,11.3,0.22,-3.6,-3.3,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,193,241,80.1,2279,367,3,2.2,1.4,0.8,15,9,9,0,24,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,241,237,3,2,2,0,1,1,0,0,0,0,193,1,8,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,30,2.54,23,0,0,5,2,0,6,0.51,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,11,6,5,5,1,6,50.0,3,5,1,4,0,11,5,0,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,353,6,27,108,220,97,350,11,1,9.1,9,81.8,155,755,342,11,6,4,16,11,282,63,2680,pt POR,FW,fr Ligue 1,23.0,2001.0,22,1066,48,34.8,11.8,12,72.0,5,10,20.0,0,2.36,33,14,19,1.6,-0.11,32.1,11.4,20.7,1.75,2172,pt POR,FW,fr Ligue 1,23.0,2001.0,11.8,1,0,0,8,11,9,1,0,6,1,0,0,18,20,15,57.1,,,,,,,,FW,2
2174,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,23.0,2001.0,29,19,1623,18.0,1,3,4,1,0,0,4,1,1.6,1.6,2.3,3.9,61,68,114,0.22,0.22,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,1,19,4,21.1,1.05,0.22,0.05,0.25,16.8,0,0,0,1.6,1.6,0.08,-0.6,-0.6,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,497,586,84.8,6645,1578,3,2.3,2.2,0.7,21,31,21,1,68,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,586,581,2,0,3,3,12,2,0,0,0,0,497,3,15,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,51,2.83,40,0,4,1,6,0,8,0.44,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,30,15,14,10,6,20,50.0,10,23,4,19,8,38,8,1,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,762,12,146,272,359,74,762,46,25,54.3,13,28.3,496,3441,1766,61,31,21,42,23,577,114,2684,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,29,1623,56,47.5,18.0,19,68.0,2,10,34.0,0,1.79,25,26,-1,-0.06,-0.46,24.7,23.9,0.8,0.04,2174,eng ENG,"FW,MF",eng Premier League,23.0,2001.0,18.0,4,1,1,13,28,5,12,8,15,1,0,0,83,7,13,35.0,,,,,,,,FW,1
2176,Grant Ranos,am ARM,FW,Gladbach,de Bundesliga,21.0,2003.0,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,8,12,66.7,71,16,0,0.0,0.0,0.0,0,0,0,0,1,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,12,11,1,0,0,0,0,1,0,0,0,0,8,0,0,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,17,0,1,9,7,0,17,0,0,,0,,10,35,18,1,1,0,0,1,11,2,2686,am ARM,FW,de Bundesliga,21.0,2003.0,2,20,10,0.7,0.2,0,,0,2,10.0,5,0.0,1,2,-1,-4.5,-4.47,0.4,1.8,-1.5,-6.58,2176,am ARM,FW,de Bundesliga,21.0,2003.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,FW,2
2178,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,27.0,1996.0,36,32,2839,31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,94,135,349,0.79,1.01,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,18,112,40,35.7,3.55,1.27,0.14,0.4,19.1,18,2,2,19.2,17.6,0.16,-1.2,-1.6,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,1064,1497,71.1,17773,4933,9,12.7,10.1,-3.7,91,87,67,18,135,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,1497,1260,225,49,11,15,215,19,140,48,41,0,1064,12,36,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,163,5.17,101,31,8,12,10,1,22,0.7,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,36,22,6,19,11,39,48.7,20,29,2,27,11,47,26,0,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,1863,31,114,661,1113,183,1861,103,52,50.5,44,42.7,1016,5592,2865,94,66,46,53,29,1316,349,2688,br BRA,"FW,MF",es La Liga,27.0,1996.0,36,2839,79,83.0,31.5,32,84.0,23,4,35.0,1,2.28,85,31,54,1.71,0.32,75.3,36.1,39.2,1.24,2178,br BRA,"FW,MF",es La Liga,27.0,1996.0,31.5,4,0,0,11,37,10,215,11,22,2,0,0,94,9,6,60.0,,,,,,,,FW,3
2179,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,26.0,1997.0,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,20,21,79,0.46,0.35,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,4,16,9,56.3,1.47,0.83,0.25,0.44,16.4,0,0,0,1.7,1.7,0.11,2.3,2.3,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,253,343,73.8,3508,868,1,2.1,1.4,-1.1,15,13,16,8,21,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,343,334,9,1,6,5,27,4,1,1,0,0,253,0,10,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,29,2.67,24,1,2,2,0,0,1,0.09,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,7,4,2,2,3,9,33.3,6,8,0,8,4,11,7,0,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,440,3,35,189,222,34,440,39,9,23.1,26,66.7,293,1694,728,20,19,12,14,6,341,79,2690,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,15,978,65,28.6,10.9,12,74.0,4,3,31.0,1,1.27,15,9,6,0.55,1.14,15.2,14.5,0.7,0.06,2179,eng ENG,"FW,MF",eng Premier League,26.0,1997.0,10.9,2,0,0,8,7,7,27,4,4,0,0,0,24,5,7,41.7,,,,,,,,FW,1
2180,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,26.0,1997.0,10,4,444,4.9,2,2,4,1,1,1,0,0,3.1,2.3,2.3,4.5,22,13,42,0.61,1.08,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,2,18,5,27.8,3.65,1.01,0.06,0.2,19.4,2,1,1,3.1,2.3,0.13,-1.1,-1.3,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,117,164,71.3,1772,447,2,2.3,2.1,-0.3,13,2,9,2,13,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,164,134,29,5,3,1,28,1,21,15,0,0,117,1,9,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,27,5.49,14,5,3,2,3,0,3,0.61,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,10,7,2,3,5,6,66.7,2,2,0,2,1,11,3,0,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,227,2,14,58,159,30,226,22,9,40.9,13,59.1,127,892,471,22,10,15,8,1,149,42,2691,eng ENG,FW,eng Premier League,26.0,1997.0,10,444,44,13.0,4.9,4,68.0,0,6,29.0,0,2.0,7,6,1,0.2,0.02,8.9,6.9,2.0,0.41,2180,eng ENG,FW,eng Premier League,26.0,1997.0,4.9,0,0,0,1,3,1,28,1,7,0,0,0,14,1,8,11.1,,,,,,,,FW,2
2181,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,24.0,2000.0,26,11,1103,12.3,6,1,7,6,0,0,1,0,4.0,4.0,2.4,6.4,18,42,57,0.57,0.52,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,6,42,14,33.3,3.43,1.14,0.14,0.43,16.0,2,0,0,4.0,4.0,0.1,2.0,2.0,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,280,410,68.3,5058,1374,1,2.4,2.2,-1.4,28,27,7,3,42,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,410,341,68,15,2,2,67,1,39,25,10,0,280,1,18,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,51,4.16,29,12,2,6,2,0,4,0.33,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,18,9,6,10,2,12,66.7,4,10,2,8,3,21,13,0,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,549,10,62,246,247,54,549,14,9,64.3,3,21.4,263,1291,502,18,6,5,25,9,343,57,2692,it ITA,"FW,MF",it Serie A,24.0,2000.0,26,1103,42,32.3,12.3,11,79.0,2,15,16.0,12,1.92,15,13,2,0.16,-1.0,16.6,9.1,7.5,0.61,2181,it ITA,"FW,MF",it Serie A,24.0,2000.0,12.3,1,0,0,12,20,1,67,3,9,0,0,0,43,5,11,31.3,,,,,,,,FW,1
