Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
17,Abdel Abqar,ma MAR,DF,Alavés,es La Liga,25.0,1999.0,29,29,2463,27.4,0,1,1,0,0,0,13,0,0.9,0.9,0.3,1.2,16,79,4,0.04,0.04,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,0,12,1,8.3,0.44,0.04,0.0,0.0,8.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,719,939,76.6,16039,5771,1,0.3,0.4,0.7,8,67,10,2,79,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,939,888,48,40,1,17,5,7,0,0,0,0,719,3,6,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,25,0.91,20,0,0,2,1,2,3,0.11,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,36,23,24,11,1,34,58.8,14,28,18,10,39,75,146,1,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,1251,160,659,545,58,25,1251,4,3,75.0,1,25.0,632,3531,2013,16,7,0,18,3,650,4,20,ma MAR,DF,es La Liga,25.0,1999.0,29,2463,85,72.0,27.4,29,85.0,24,0,,0,1.03,30,41,-11,-0.4,-0.5,32.0,33.4,-1.4,-0.05,17,ma MAR,DF,es La Liga,25.0,1999.0,27.4,13,0,0,47,31,2,5,39,23,1,2,0,87,40,35,53.3,,,,,,,,DF,0
21,Francesco Acerbi,it ITA,DF,Inter,it Serie A,36.0,1988.0,23,20,1710,19.0,0,1,1,0,0,0,0,0,0.4,0.4,0.6,1.0,19,62,22,0.05,0.05,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,0,5,1,20.0,0.26,0.05,0.0,0.0,11.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,1200,1297,92.5,22280,6158,1,0.6,1.4,0.4,9,59,8,5,62,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,1297,1256,39,24,0,2,10,8,0,0,0,0,1200,2,5,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,20,1.05,20,0,0,0,0,0,1,0.05,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,23,19,16,7,0,17,64.7,6,22,16,6,26,49,81,0,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,1484,139,648,733,108,20,1484,4,3,75.0,1,25.0,915,4177,2128,19,20,1,7,2,1101,22,26,it ITA,DF,it Serie A,36.0,1988.0,23,1710,74,50.0,19.0,20,83.0,18,3,17.0,7,2.04,31,21,10,0.53,-1.26,30.3,23.1,7.3,0.38,21,it ITA,DF,it Serie A,36.0,1988.0,19.0,0,0,0,11,18,2,10,26,19,0,0,0,62,61,30,67.0,,,,,,,,DF,3
22,Joshua Acheampong,eng ENG,DF,Chelsea,eng Premier League,18.0,2006.0,4,2,170,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,8,0,0.0,0.12,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,0,2,0,0.0,1.06,0.0,0.0,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,104,124,83.9,2025,705,0,0.0,0.0,0.0,0,6,0,0,8,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,124,121,3,2,0,0,0,1,0,0,0,0,104,0,2,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,2,1.06,2,0,0,0,0,0,0,0.0,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,2,1,2,0,0,2,100.0,0,1,0,1,1,3,2,0,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,137,7,48,81,8,3,137,2,1,50.0,0,0.0,106,709,409,0,2,0,2,0,111,0,28,eng ENG,DF,eng Premier League,18.0,2006.0,4,170,43,5.0,1.9,2,80.0,1,2,5.0,19,2.0,2,3,-1,-0.53,-1.14,3.6,2.1,1.5,0.82,22,eng ENG,DF,eng Premier League,18.0,2006.0,1.9,1,0,0,0,1,0,0,1,1,0,0,0,7,1,6,14.3,,,,,,,,DF,1
28,Tosin Adarabioyo,eng ENG,DF,Chelsea,eng Premier League,26.0,1997.0,22,15,1409,15.7,1,1,2,1,0,0,4,0,0.9,0.9,0.2,1.2,5,42,1,0.13,0.07,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,1,13,2,15.4,0.83,0.13,0.08,0.5,12.5,0,0,0,0.9,0.9,0.07,0.1,0.1,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,1079,1184,91.1,19805,7144,1,0.2,0.2,0.8,1,62,1,0,42,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,1184,1142,39,23,2,3,0,4,0,0,0,0,1079,3,3,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,15,0.96,8,0,0,6,0,1,1,0.06,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,17,13,11,6,0,12,66.7,4,9,7,2,11,28,80,0,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,1330,175,630,674,27,14,1330,6,4,66.7,1,16.7,777,3207,1809,5,2,0,4,0,1000,1,34,eng ENG,DF,eng Premier League,26.0,1997.0,22,1409,64,41.2,15.7,15,84.0,13,7,20.0,16,1.86,28,14,14,0.89,0.58,30.8,19.3,11.5,0.74,28,eng ENG,DF,eng Premier League,26.0,1997.0,15.7,4,0,0,8,9,1,0,11,13,0,0,0,41,42,28,60.0,,,,,,,,DF,3
35,Adryelson,br BRA,DF,Lyon,fr Ligue 1,26.0,1998.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,1,3,33.3,21,19,0,0.0,0.0,0.0,0,0,0,0,1,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,5,1,2,3,0,0,5,0,0,,0,,1,0,0,0,0,0,0,0,1,0,44,br BRA,DF,fr Ligue 1,26.0,1998.0,1,1,1,0.0,0.0,0,,0,1,1.0,2,3.0,0,0,0,0.0,-0.56,0.0,0.0,0.0,0.0,35,br BRA,DF,fr Ligue 1,26.0,1998.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,,,,,,,,DF,1
39,Emmanuel Agbadou,ci CIV,DF,Wolves,eng Premier League,27.0,1997.0,16,16,1410,15.7,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1.1,6,31,2,0.06,0.07,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,1,7,2,28.6,0.45,0.13,0.14,0.5,27.6,1,0,0,0.8,0.8,0.12,0.2,0.2,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,855,1001,85.4,17344,6203,0,0.2,0.3,-0.2,4,40,1,0,31,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,1001,955,43,28,1,11,2,0,0,0,0,0,855,3,5,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,17,1.09,15,2,0,0,0,0,3,0.19,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,30,19,21,9,0,20,65.0,7,19,13,6,12,42,90,0,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,1172,190,649,504,28,7,1172,13,10,76.9,2,15.4,758,3670,1752,6,4,0,6,4,796,2,49,ci CIV,DF,eng Premier League,27.0,1997.0,16,1410,88,41.2,15.7,16,88.0,15,0,,0,1.44,20,22,-2,-0.13,0.45,19.1,22.8,-3.6,-0.23,39,ci CIV,DF,eng Premier League,27.0,1997.0,15.7,3,0,0,7,4,1,2,12,19,0,0,0,83,26,20,56.5,,,,,,,,DF,0
40,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,27.0,1997.0,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,10,77,0,0.0,0.06,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,0,15,3,20.0,1.07,0.21,0.0,0.0,28.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,810,922,87.9,16521,6962,0,0.3,0.3,-0.3,8,71,4,1,77,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,922,842,77,37,3,22,1,4,0,0,0,0,810,3,4,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,21,1.5,19,0,1,1,0,0,1,0.07,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,25,17,19,3,3,26,73.1,7,22,13,9,19,44,64,1,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,1080,178,565,474,45,4,1080,12,9,75.0,3,25.0,621,3413,1974,10,9,0,9,6,701,0,50,ci CIV,DF,fr Ligue 1,27.0,1997.0,14,1260,90,41.2,14.0,14,90.0,14,0,,0,1.36,19,17,2,0.14,0.94,18.0,21.0,-3.0,-0.22,40,ci CIV,DF,fr Ligue 1,27.0,1997.0,14.0,3,0,0,13,6,0,1,19,17,0,0,0,85,18,11,62.1,,,,,,,,DF,0
45,Felix Agu,ng NGA,DF,Werder Bremen,de Bundesliga,24.0,1999.0,22,21,1751,19.5,3,0,3,3,0,0,1,0,1.4,1.4,1.8,3.2,33,43,105,0.15,0.17,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,3,9,4,44.4,0.46,0.21,0.33,0.75,13.3,0,0,0,1.4,1.4,0.15,1.6,1.6,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,655,822,79.7,10350,3456,0,1.8,2.5,-1.8,20,36,22,12,43,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,822,667,153,6,0,3,49,147,0,0,0,0,655,2,26,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,35,1.8,30,1,2,0,2,0,1,0.05,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,30,14,12,14,4,23,52.2,11,27,9,18,21,51,48,0,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,1045,48,315,465,270,37,1045,35,9,25.7,19,54.3,545,2589,1278,33,12,8,33,12,605,105,56,ng NGA,DF,de Bundesliga,24.0,1999.0,22,1751,80,57.2,19.5,21,82.0,9,1,30.0,2,1.64,30,31,-1,-0.05,0.09,29.0,24.8,4.2,0.22,45,ng NGA,DF,de Bundesliga,24.0,1999.0,19.5,1,0,0,11,43,4,49,21,14,0,0,1,67,21,30,41.2,,,,,,,,DF,4
47,Lorenzo Aguado,es ESP,DF,Real Madrid,es La Liga,21.0,2002.0,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,1,1,100.0,34,0,0,0.0,0.0,0.0,0,0,0,0,0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,3,0,3,0,0,0,3,0,0,,0,,1,2,0,0,0,0,0,1,1,0,59,es ESP,DF,es La Liga,21.0,2002.0,2,5,3,0.1,0.1,0,,0,2,3.0,6,3.0,0,0,0,0.0,-1.05,0.2,0.0,0.2,3.53,47,es ESP,DF,es La Liga,21.0,2002.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,DF,1
48,Nayef Aguerd,ma MAR,DF,Real Sociedad,es La Liga,28.0,1996.0,21,21,1760,19.6,0,0,0,0,0,0,5,0,2.4,2.4,0.1,2.5,26,75,1,0.0,0.13,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,0,15,5,33.3,0.77,0.26,0.0,0.0,11.5,0,0,0,2.4,2.4,0.16,-2.4,-2.4,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,1213,1389,87.3,23636,8366,0,0.1,0.3,-0.1,5,87,3,1,75,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,1389,1330,53,38,0,34,2,3,0,0,0,0,1213,6,10,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,16,0.82,13,1,0,2,0,0,1,0.05,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,30,24,17,12,1,18,66.7,6,21,15,6,13,43,91,0,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,1594,132,729,815,53,16,1594,10,5,50.0,2,20.0,1019,6113,3798,26,18,0,7,3,1138,1,60,ma MAR,DF,es La Liga,28.0,1996.0,21,1760,84,51.5,19.6,21,84.0,17,0,,3,1.48,18,15,3,0.15,0.91,25.9,18.8,7.0,0.36,48,ma MAR,DF,es La Liga,28.0,1996.0,19.6,5,0,0,11,19,0,2,13,24,0,1,0,73,61,32,65.6,,,,,,,,DF,3
49,Ruben Aguilar,fr FRA,"DF,MF",Lens,fr Ligue 1,31.0,1993.0,16,13,1124,12.5,1,2,3,1,0,0,4,0,0.8,0.8,1.9,2.7,32,74,101,0.24,0.21,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,1,11,3,27.3,0.88,0.24,0.09,0.33,16.0,0,0,0,0.8,0.8,0.07,0.2,0.2,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,677,843,80.3,9523,4115,2,1.9,1.4,0.1,11,44,21,6,74,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,843,706,132,10,2,4,47,122,0,0,0,0,677,5,29,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,26,2.08,24,0,0,2,0,0,5,0.4,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,34,18,17,12,5,39,61.5,15,25,3,22,13,47,23,0,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,996,27,253,430,320,30,996,21,9,42.9,9,42.9,518,2371,1309,32,21,5,19,6,612,101,62,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,16,1124,70,36.7,12.5,13,84.0,5,3,12.0,3,1.69,17,12,5,0.4,0.49,17.3,15.8,1.5,0.12,49,fr FRA,"DF,MF",fr Ligue 1,31.0,1993.0,12.5,4,0,0,14,15,5,47,13,18,0,0,0,79,10,16,38.5,,,,,,,,DF,4
51,Honest Ahanor,it ITA,"DF,MF",Genoa,it Serie A,16.0,2008.0,6,3,270,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,3,3,7,0.0,0.21,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,10.5,0,0,0,0.5,0.5,0.17,-0.5,-0.5,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,51,76,67.1,868,299,0,0.1,0.1,-0.1,2,0,0,0,3,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,76,64,12,1,0,0,4,10,1,1,0,0,51,0,3,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,5,1.67,3,0,0,0,1,1,0,0.0,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,7,5,2,3,2,10,70.0,3,4,0,4,1,8,9,0,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,106,8,27,43,38,7,106,1,0,0.0,0,0.0,52,282,119,3,1,0,7,2,50,7,65,it ITA,"DF,MF",it Serie A,16.0,2008.0,6,270,45,7.9,3.0,3,70.0,0,3,20.0,11,0.67,2,7,-5,-1.67,-1.47,2.7,5.0,-2.4,-0.79,51,it ITA,"DF,MF",it Serie A,16.0,2008.0,3.0,0,0,0,2,8,0,4,1,5,0,0,0,14,5,3,62.5,,,,,,,,DF,1
54,Joseph Aidoo,gh GHA,DF,Valladolid,es La Liga,28.0,1995.0,8,6,583,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,14,0,0.0,0.01,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,0,1,0,0.0,0.15,0.0,0.0,,10.3,0,0,0,0.0,0.0,0.04,0.0,0.0,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,337,378,89.2,7044,2518,0,0.0,0.1,0.0,0,9,2,0,14,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,378,363,15,9,0,2,0,1,0,0,0,0,337,0,3,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,1,0.15,1,0,0,0,0,0,0,0.0,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,5,5,3,2,0,3,66.7,1,8,4,4,5,10,26,1,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,431,61,265,168,2,1,431,1,1,100.0,0,0.0,259,1248,678,1,0,0,0,1,320,0,68,gh GHA,DF,es La Liga,28.0,1995.0,8,583,73,17.0,6.5,6,78.0,4,2,57.0,1,0.0,6,25,-19,-2.93,-1.51,5.4,15.3,-9.9,-1.53,54,gh GHA,DF,es La Liga,28.0,1995.0,6.5,0,0,0,4,2,0,0,5,5,0,0,0,25,9,8,52.9,,,,,,,,DF,4
55,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,28.0,1995.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,6,7,85.7,126,81,0,0.0,0.0,0.0,0,0,0,0,1,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,6,0,1,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,8,0,4,4,0,0,8,0,0,,0,,7,9,8,0,0,0,0,1,6,0,69,gh GHA,DF,es La Liga,28.0,1995.0,1,2,2,0.1,0.0,0,,0,1,2.0,13,3.0,1,0,1,45.0,44.97,0.3,0.0,0.3,14.69,55,gh GHA,DF,es La Liga,28.0,1995.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,DF,1
57,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27.0,1996.0,35,35,2995,33.3,2,1,3,2,0,0,5,0,0.6,0.6,1.4,2.1,67,107,67,0.09,0.06,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,2,11,2,18.2,0.33,0.06,0.18,1.0,26.1,0,0,0,0.6,0.6,0.06,1.4,1.4,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,994,1352,73.5,15371,6297,1,1.4,2.2,-0.4,16,85,23,11,107,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,1352,1071,279,15,0,4,59,264,0,0,0,0,994,2,46,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,62,1.86,49,5,3,1,3,1,4,0.12,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,55,42,39,15,1,64,56.3,28,34,12,22,33,88,115,4,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,1708,156,613,717,409,22,1708,72,33,45.8,27,37.5,749,4798,2787,67,46,10,44,22,822,67,73,ng NGA,DF,eng Premier League,27.0,1996.0,35,2995,86,87.6,33.3,35,86.0,28,0,,0,1.77,55,39,16,0.48,1.33,41.2,39.4,1.9,0.06,57,ng NGA,DF,eng Premier League,27.0,1996.0,33.3,5,0,0,23,35,2,59,33,42,0,1,0,190,13,19,40.6,,,,,,,,DF,0
58,Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23.0,2001.0,37,37,3109,34.5,4,7,11,4,0,0,7,1,2.7,2.7,5.5,8.2,89,108,176,0.32,0.24,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,4,36,10,27.8,1.04,0.29,0.11,0.4,14.9,0,0,0,2.7,2.7,0.08,1.3,1.3,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,1449,1721,84.2,19837,5926,7,5.5,4.0,1.5,46,77,30,10,108,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,1721,1397,320,44,3,4,94,246,30,24,1,0,1449,4,42,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,91,2.63,56,15,8,7,4,1,12,0.35,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,89,57,52,28,9,70,61.4,27,42,6,36,26,115,75,2,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,2148,96,577,916,685,96,2148,137,63,46.0,56,40.9,1129,6166,3205,89,62,28,52,47,1321,176,75,dz ALG,DF,eng Premier League,23.0,2001.0,37,3109,84,90.9,34.5,37,84.0,18,0,,0,1.05,46,67,-21,-0.61,-2.34,38.7,52.6,-13.9,-0.4,58,dz ALG,DF,eng Premier League,23.0,2001.0,34.5,7,1,1,30,46,6,94,26,57,0,0,0,145,22,30,42.3,,,,,,,,DF,3
60,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26.0,1998.0,24,17,1438,16.0,0,0,0,0,0,0,5,0,1.0,1.0,1.2,2.2,27,56,44,0.0,0.14,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,0,9,3,33.3,0.56,0.19,0.0,0.0,9.5,0,0,0,1.0,1.0,0.11,-1.0,-1.0,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,504,644,78.3,7868,2831,0,1.2,0.5,-1.2,8,44,7,4,56,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,644,570,73,2,0,3,14,71,0,0,0,0,504,1,18,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,18,1.13,15,0,1,2,0,0,2,0.13,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,26,18,14,11,1,27,51.9,13,17,4,13,12,38,50,0,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,795,53,265,368,168,38,795,16,7,43.8,8,50.0,387,2098,1180,27,11,2,15,12,491,44,78,no NOR,DF,eng Premier League,26.0,1998.0,24,1438,60,42.0,16.0,17,79.0,5,7,14.0,2,1.33,20,25,-5,-0.31,-0.95,20.8,21.5,-0.7,-0.04,60,no NOR,DF,eng Premier League,26.0,1998.0,16.0,5,0,0,13,6,2,14,12,18,0,0,0,42,27,23,54.0,,,,,,,,DF,4
62,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29.0,1995.0,26,23,2014,22.4,0,0,0,0,0,0,3,0,1.6,1.6,0.4,1.9,46,158,7,0.0,0.09,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,0,15,2,13.3,0.67,0.09,0.0,0.0,14.7,0,0,0,1.6,1.6,0.1,-1.6,-1.6,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,1632,1744,93.6,27046,7578,0,0.4,1.3,-0.4,9,177,11,2,158,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,1744,1707,36,18,4,10,11,10,0,0,0,0,1632,1,6,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,37,1.65,37,0,0,0,0,0,3,0.13,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,19,12,12,4,3,17,64.7,6,11,8,3,9,28,64,3,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,1881,119,559,920,405,19,1881,2,2,100.0,0,0.0,1254,6953,4234,46,64,0,5,5,1483,7,81,ch SUI,DF,eng Premier League,29.0,1995.0,26,2014,77,58.9,22.4,23,86.0,20,3,12.0,2,2.04,46,28,18,0.8,0.16,43.7,29.1,14.6,0.65,62,ch SUI,DF,eng Premier League,29.0,1995.0,22.4,3,0,0,17,9,0,11,9,12,0,0,0,103,30,33,47.6,,,,,,,,DF,3
