Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos
2609,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24.0,2000.0,36,28,2630,29.2,4,2,6,4,0,0,5,0,4.4,4.4,2.2,6.6,37,128,53,0.21,0.22,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,4,35,12,34.3,1.2,0.41,0.11,0.33,19.6,3,0,0,4.4,4.4,0.13,-0.4,-0.4,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,1285,1535,83.7,20569,5348,2,2.2,2.8,-0.2,28,104,30,5,128,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,1535,1468,61,29,7,7,54,12,19,9,8,1,1285,6,27,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,78,2.67,50,10,3,6,6,3,9,0.31,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,51,32,22,23,6,51,49.0,26,34,11,23,34,85,33,2,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,1818,64,406,991,450,45,1818,37,20,54.1,14,37.8,979,5567,2334,37,40,6,30,23,1257,53,3207,it ITA,MF,eng Premier League,24.0,2000.0,36,2630,73,76.9,29.2,28,86.0,22,8,27.0,0,1.72,55,34,21,0.72,0.72,50.7,32.8,17.9,0.61,2609,it ITA,MF,eng Premier League,24.0,2000.0,29.2,5,0,0,37,49,2,54,34,32,1,0,0,177,12,12,50.0,,,,,,,,MF
2610,Luka Topalović,si SVN,MF,Inter,it Serie A,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,5,9,55.6,73,11,0,0.0,0.0,0.0,0,0,0,0,0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,9,8,0,0,0,0,0,0,0,0,0,0,5,1,0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,1,1,0,1,0,0,,0,0,0,0,0,1,0,0,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,11,0,3,3,5,3,11,1,0,0.0,1,100.0,5,21,8,0,1,0,0,0,6,1,3208,si SVN,MF,it Serie A,18.0,2006.0,1,11,11,0.3,0.1,0,,0,1,11.0,6,3.0,0,0,0,0.0,-1.16,0.0,0.2,-0.2,-1.34,2610,si SVN,MF,it Serie A,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,MF
2611,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21.0,2003.0,10,4,310,3.4,3,1,4,3,0,0,0,0,0.4,0.4,0.8,1.1,5,17,20,1.16,0.33,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,3,6,4,66.7,1.74,1.16,0.5,0.75,23.5,1,0,0,0.4,0.4,0.06,2.6,2.6,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,180,220,81.8,2702,678,1,0.8,1.3,0.2,8,13,4,1,17,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,220,198,21,5,3,0,13,0,14,9,1,0,180,1,4,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,18,5.24,14,2,0,0,1,1,3,0.87,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,5,4,1,3,1,4,50.0,2,0,0,0,3,8,5,1,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,254,5,27,120,109,10,254,6,2,33.3,3,50.0,130,503,205,5,7,0,5,6,190,20,3210,es ESP,"MF,FW",es La Liga,21.0,2003.0,10,310,31,9.1,3.4,4,56.0,0,6,15.0,26,2.2,9,4,5,1.45,-0.23,7.0,5.0,2.0,0.57,2611,es ESP,"MF,FW",es La Liga,21.0,2003.0,3.4,0,0,0,4,8,1,13,3,4,0,0,0,15,1,6,14.3,,,,,,,,MF
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30.0,1994.0,35,35,2957,32.9,3,0,3,3,0,0,10,0,2.3,2.3,1.2,3.5,10,109,30,0.09,0.11,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,3,31,7,22.6,0.94,0.21,0.1,0.43,16.0,0,0,0,2.3,2.3,0.07,0.7,0.7,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,1026,1363,75.3,17419,5017,0,1.2,1.7,-1.2,10,114,5,0,109,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,1363,1335,22,22,1,27,1,0,0,0,0,0,1026,6,10,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,38,1.16,31,0,0,5,1,1,3,0.09,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,74,41,34,35,5,64,56.3,28,36,9,27,45,119,70,3,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,1706,105,457,1004,262,55,1706,9,6,66.7,3,33.3,736,2958,938,10,14,0,42,23,981,30,3215,es ESP,MF,es La Liga,30.0,1994.0,35,2957,84,86.5,32.9,35,84.0,26,0,,1,1.43,41,42,-1,-0.03,0.55,37.1,42.8,-5.7,-0.17,2615,es ESP,MF,es La Liga,30.0,1994.0,32.9,10,0,0,75,37,1,1,45,41,0,2,0,172,159,67,70.4,,,,,,,,MF
2617,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30.0,1994.0,28,26,2324,25.8,10,1,11,2,8,9,5,0,9.4,2.2,0.4,2.6,17,109,28,0.12,0.38,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,10,38,6,15.8,1.47,0.23,0.05,0.33,25.4,0,8,9,9.4,2.2,0.06,0.6,-0.2,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,868,1059,82.0,16170,4315,1,0.4,1.1,0.6,7,90,10,5,109,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,1059,1040,13,12,3,12,11,0,0,0,0,0,868,6,8,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,49,1.9,35,0,1,5,7,1,5,0.19,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,61,34,31,21,9,59,55.9,26,36,19,17,34,95,42,5,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,1354,78,378,784,206,28,1345,33,17,51.5,12,36.4,714,3506,1521,17,14,0,29,30,832,28,3217,gn GUI,MF,fr Ligue 1,30.0,1994.0,28,2324,83,75.9,25.8,26,87.0,17,2,27.0,0,0.93,29,57,-28,-1.08,-0.72,30.9,50.7,-19.9,-0.77,2617,gn GUI,MF,fr Ligue 1,30.0,1994.0,25.8,5,0,0,30,45,1,11,34,34,1,0,0,160,30,19,61.2,,,,,,,,MF
2619,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32.0,1992.0,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,9,2,0.0,0.04,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,0,3,1,33.3,0.9,0.3,0.0,0.0,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,101,123,82.1,1809,621,0,0.1,0.0,-0.1,3,4,0,0,9,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,123,121,2,2,0,1,0,0,0,0,0,0,101,0,0,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,6,1.79,5,0,0,0,0,1,0,0.0,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,8,5,5,2,1,6,66.7,2,3,2,1,6,14,7,0,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2,3219,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,8,300,38,9.8,3.3,2,79.0,1,6,24.0,0,1.13,4,11,-7,-2.1,-0.5,4.1,8.1,-4.0,-1.18,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,2,0,0,2,5,0,0,6,5,0,0,0,14,4,4,50.0,,,,,,,,MF
2622,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27.0,1997.0,15,6,561,6.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,4,18,13,0.16,0.14,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,0,9,5,55.6,1.44,0.8,0.0,0.0,19.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,108,162,66.7,1573,561,1,0.5,0.6,0.5,3,7,4,0,18,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,162,162,0,0,0,1,2,0,0,0,0,0,108,0,3,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,12,1.93,8,0,0,2,1,1,2,0.32,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,17,9,6,9,2,12,41.7,7,11,4,7,7,24,27,0,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,264,31,84,128,57,20,264,11,5,45.5,6,54.5,94,453,196,4,0,1,8,5,101,13,3223,fr FRA,MF,de Bundesliga,27.0,1997.0,15,561,37,18.3,6.2,6,64.0,0,9,20.0,11,1.47,6,9,-3,-0.48,-0.01,6.7,9.5,-2.8,-0.44,2622,fr FRA,MF,de Bundesliga,27.0,1997.0,6.2,2,0,0,11,6,0,2,7,9,0,0,0,32,20,15,57.1,,,,,,,,MF
2625,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,22.0,2001.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,2,0,0,2,0,1,100.0,0,0,0,0,0,2,0,0,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,3227,ml MLI,MF,eng Premier League,22.0,2001.0,1,1,1,0.0,0.0,0,,0,1,1.0,7,3.0,0,0,0,0.0,0.39,0.6,0.0,0.6,49.93,2625,ml MLI,MF,eng Premier League,22.0,2001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,MF
2630,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,36.0,1988.0,19,6,496,5.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,15,37,28,0.18,0.28,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,1,5,2,40.0,0.91,0.36,0.2,0.5,16.5,0,0,0,0.6,0.6,0.12,0.4,0.4,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,261,312,83.7,3441,775,0,1.0,0.3,-1.0,9,30,5,0,37,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,312,289,19,2,1,0,7,6,3,1,1,0,261,4,4,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,18,3.27,15,0,0,2,1,0,1,0.18,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,8,5,1,5,2,9,33.3,6,9,0,9,4,12,5,0,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,409,7,33,231,152,13,409,22,8,36.4,13,59.1,227,1084,463,15,8,3,25,26,311,28,3233,ar ARG,MF,es La Liga,36.0,1988.0,19,496,26,14.5,5.5,6,61.0,0,13,10.0,19,1.11,6,5,1,0.18,0.34,6.5,6.3,0.2,0.04,2630,ar ARG,MF,es La Liga,36.0,1988.0,5.5,1,0,0,17,12,1,7,4,5,0,0,0,25,5,7,41.7,,,,,,,,MF
2631,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,23.0,2000.0,33,33,2881,32.0,0,2,2,0,0,0,2,0,1.2,1.2,2.5,3.7,58,105,117,0.06,0.12,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,0,19,4,21.1,0.59,0.12,0.0,0.0,16.5,0,0,0,1.2,1.2,0.07,-1.2,-1.2,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,1225,1532,80.0,18854,5713,2,2.5,2.8,-0.5,22,62,19,8,105,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,1532,1213,313,17,1,1,60,296,0,0,0,0,1225,6,45,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,69,2.16,50,5,5,4,4,1,5,0.16,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,61,42,35,17,9,68,57.4,29,52,12,40,19,80,87,2,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,1867,94,564,795,530,46,1867,39,13,33.3,19,48.7,825,4427,2159,58,42,11,34,12,979,117,3234,de GER,"MF,DF",de Bundesliga,23.0,2000.0,33,2881,87,94.2,32.0,33,87.0,29,0,,0,0.97,27,38,-11,-0.34,0.66,34.3,42.9,-8.6,-0.27,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,2,0,0,20,36,3,60,19,42,0,0,1,147,21,36,36.8,,,,,,,,MF
2632,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21.0,2003.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,4,7,57.1,73,23,0,0.0,0.0,0.0,0,1,0,0,0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,7,6,0,0,0,0,0,0,0,0,0,0,4,1,1,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,1,1,1,0,0,0,,0,0,0,0,0,1,0,0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,7,1,2,4,1,0,7,0,0,,0,,4,7,2,0,0,0,0,0,4,1,3235,eng ENG,MF,eng Premier League,21.0,2003.0,1,4,4,0.1,0.0,0,,0,1,4.0,11,0.0,0,0,0,0.0,-0.24,0.0,0.0,0.0,0.0,2632,eng ENG,MF,eng Premier League,21.0,2003.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,MF
2641,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22.0,2002.0,21,11,942,10.5,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.7,18,42,28,0.0,0.07,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,0,7,1,14.3,0.67,0.1,0.0,0.0,21.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,405,452,89.6,6925,1458,0,0.2,0.4,-0.2,3,40,2,1,42,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,452,423,29,17,0,6,19,1,10,5,1,0,405,0,2,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,12,1.15,10,1,1,0,0,0,0,0.0,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,15,6,4,10,1,15,26.7,11,15,3,12,5,20,14,1,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,561,27,108,334,125,8,561,24,13,54.2,7,29.2,317,1866,848,18,17,1,20,11,392,28,3248,es ESP,MF,es La Liga,22.0,2002.0,21,942,45,27.5,10.5,11,65.0,2,10,23.0,13,1.05,8,13,-5,-0.48,-0.26,10.3,14.7,-4.3,-0.41,2641,es ESP,MF,es La Liga,22.0,2002.0,10.5,4,0,0,13,23,0,19,5,6,0,0,0,45,10,18,35.7,,,,,,,,MF
2645,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23.0,2001.0,29,22,1785,19.8,1,2,3,1,0,0,11,0,1.0,1.0,1.1,2.1,16,61,20,0.15,0.11,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,1,19,4,21.1,0.96,0.2,0.05,0.25,21.7,0,0,0,1.0,1.0,0.05,0.0,0.0,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,800,910,87.9,13018,2801,2,1.1,0.7,0.9,10,59,9,3,61,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,910,883,23,7,2,5,7,2,0,0,0,0,800,4,12,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,31,1.56,24,0,0,2,2,3,4,0.2,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,77,49,34,34,9,68,44.1,38,33,4,29,27,104,17,2,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,1161,46,331,639,211,16,1161,32,18,56.3,10,31.3,668,2883,1347,16,16,1,32,25,728,20,3253,uy URU,MF,eng Premier League,23.0,2001.0,29,1785,62,52.2,19.8,22,75.0,8,7,20.0,3,1.17,24,33,-9,-0.45,-0.4,21.0,28.8,-7.8,-0.4,2645,uy URU,MF,eng Premier League,23.0,2001.0,19.8,11,0,0,41,33,0,7,27,49,0,0,1,122,18,18,50.0,,,,,,,,MF
2646,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20.0,2004.0,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.9,0.9,1.0,1.9,29,49,20,0.11,0.1,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,1,10,1,10.0,0.54,0.05,0.1,1.0,17.0,0,0,0,0.9,0.9,0.09,0.1,0.1,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,600,706,85.0,9335,2081,1,1.0,0.6,0.0,14,54,7,1,49,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,706,697,9,9,2,0,6,0,0,0,0,0,600,0,11,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,24,1.3,20,0,1,1,2,0,1,0.05,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,50,24,16,30,4,36,50.0,18,27,10,17,14,64,23,2,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,879,50,215,501,169,24,879,28,19,67.9,8,28.6,479,2565,1229,29,15,6,12,13,600,20,3254,fr FRA,MF,eng Premier League,20.0,2004.0,26,1655,64,48.4,18.4,18,77.0,4,8,33.0,6,0.42,13,39,-26,-1.41,0.32,13.5,39.5,-26.0,-1.41,2646,fr FRA,MF,eng Premier League,20.0,2004.0,18.4,7,0,0,31,16,0,6,14,24,0,1,0,67,20,18,52.6,,,,,,,,MF
2651,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21.0,2003.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.23,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,0,1,0,0.0,2.9,0.0,0.0,,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,13,18,72.2,193,38,0,0.0,0.1,0.0,1,1,1,1,1,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,18,18,0,0,0,0,2,0,0,0,0,0,13,0,2,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,2,5.63,1,0,0,0,1,0,0,0.0,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,2,2,1,1,0,2,50.0,1,0,0,0,0,2,0,0,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,23,0,3,8,12,2,23,2,0,0.0,1,50.0,14,68,34,1,0,0,0,0,15,4,3261,nl NED,"MF,DF",es La Liga,21.0,2003.0,2,31,16,0.9,0.3,0,,0,2,16.0,10,0.0,0,0,0,0.0,0.29,0.3,0.2,0.0,0.09,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,0,0,0,0,1,1,2,0,2,0,0,0,3,0,0,,,,,,,,,MF
2653,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,19.0,2004.0,7,1,247,2.7,1,0,1,1,0,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0.36,0.29,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,1,4,1,25.0,1.46,0.36,0.25,1.0,15.7,0,0,0,0.3,0.3,0.08,0.7,0.7,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,106,126,84.1,1689,395,0,0.5,0.3,-0.5,9,14,5,1,15,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,126,119,7,0,1,0,8,0,7,0,5,0,106,0,4,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,8,2.91,7,1,0,0,0,0,0,0.0,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,5,2,4,0,1,6,66.7,2,5,1,4,2,7,5,0,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,163,6,23,68,73,10,163,5,3,60.0,2,40.0,107,551,201,5,2,0,8,3,110,19,3264,pl POL,MF,it Serie A,19.0,2004.0,7,247,35,7.2,2.7,1,77.0,0,6,28.0,12,1.71,3,5,-2,-0.73,-1.07,1.9,3.2,-1.3,-0.49,2653,pl POL,MF,it Serie A,19.0,2004.0,2.7,2,0,0,5,4,0,8,2,2,0,0,0,16,2,8,20.0,,,,,,,,MF
2654,Kacper Urbanski,pl POL,MF,Monza,it Serie A,19.0,2004.0,8,6,500,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,10,41,14,0.0,0.05,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,0,5,1,20.0,0.9,0.18,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,215,249,86.3,3905,1045,0,0.1,0.3,-0.1,4,30,2,0,41,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,249,242,7,5,1,2,4,1,1,0,1,0,215,0,6,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,7,1.26,7,0,0,0,0,0,0,0.0,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,5,3,1,2,2,7,57.1,3,7,2,5,2,7,9,0,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,304,11,69,167,69,3,304,8,3,37.5,4,50.0,187,1160,473,10,5,0,6,10,222,14,3265,pl POL,MF,it Serie A,19.0,2004.0,8,500,63,14.6,5.6,6,77.0,2,2,21.0,9,0.13,0,9,-9,-1.62,-0.63,2.0,9.2,-7.3,-1.31,2654,pl POL,MF,it Serie A,19.0,2004.0,5.6,1,0,0,8,4,0,4,2,3,0,0,0,23,6,13,31.6,,,,,,,,MF
